company,product,sales2,z_sales2,currentprice,z_currentprice,numberofstars2,averagerating2,numberofreviews2,z_numberofreviews2,freeshipping2,foreign,bestseller2,etsysince2,dayssincelastreview,z_dayssincelastreview,daysuntilship,z_daysuntilship,betabestseller2,lqtbestseller,uqtnonbestseller
AditaGold,"14K Opal Earrings, Opal Drop Earrings, 14K Gold Earrings, October Birthstone, Solid Gold Earrings, White Opal Jewelry, Gold Jewelry",8924,-.2261157074529041,100,.3335881761274908,5,4.8858,1483,-.260329958642822,1,0,0,2016,6,-.8084995153518114,2,-.4080177754655682,5410.009065224322,8388,13471
AditaGold,14K Gold bee stud earrings - Dainty earrings - Gold stud earrings - Honey bee Earrings -Bee jewelry - Honey bee jewelry - Bumble bee Jewelry,8924,-.2261157074529041,76,.2027361136418631,5,4.8858,1483,-.260329958642822,1,1,0,2016,232,.5272670846436212,2,-.4080177754655682,5410.009065224322,8388,13471
AditaGold,"14K Gold Genuine Garnet, Rhodolite Garnet, Burgundy Earrings, Maroon Earrings, Oxblood Earrings, Gemstone Earrings, January Birthstone",8924,-.2261157074529041,116,.4208228844512426,5,4.8858,1483,-.260329958642822,1,1,0,2016,114,-.1701685737610737,2,-.4080177754655682,5410.009065224322,8388,13471
AditaGold,"14K Gold Genuine Garnet, January Birthstone, Garnet Earrings, 14K Gold Earrings, Dangle Earrings, Red Garnet, Garnet Jewelry, Dainty Jewelry",8928,-.2259764748207393,109.6,.3859289928023917,5,4.8856,1483,-.260329958642822,1,0,0,2016,94,-.2883780073889881,2,-.4080177754655682,5410.009065224322,8388,13471
AditaGold,14K Gold Garnet Earrings - Garnet Drop Earrings - 14K Gold  Earrings - Natural Garnet Earrings - Garnet Gold Earrings - Red Garnet Earrings,8924,-.2261157074529041,109.6,.3859289928023917,5,4.8858,1483,-.260329958642822,1,0,0,2016,482,2.004885004992551,2,-.4080177754655682,5410.009065224322,8388,13471
AditaGold,"14K Gold Earrings, Opal Earrings, Opal Jewelry, October Birthstone, Statement Earrings, Dangle Earrings, Wedding Jewelry, Personalized Gift",8927,-.2260112829787805,131.2,.5036958407201065,5,4.8856,1483,-.260329958642822,1,0,0,2016,525,2.259035287292567,2,-.4080177754655682,5410.009065224322,8388,13471
AdinaStone,"Vintage Earrings, Diamond Earrings, 2 carat Diamond, Created Diamond, Bridal Diamond Earrings, Bridal Earrings, CZ Diamonds, Solid Silver",9836,-.1943706673193424,84,.246353467803739,5,4.9509,2778,.0068262301192863,0,1,0,2015,308,.9764629324296958,2,-.4080177754655682,5410.009065224322,8388,13471
925usa,Tanzanite & Blue Fire Opal Inlay Genuine 925 Sterling Silver Stud Post Earrings,12047,-.1174098298902801,45,.033718866264594,5,4.8833,2596,-.0307200450580911,1,0,0,2015,542,2.359513305876294,1,-.5874862246416519,5410.009065224322,8388,13471
360JewelsElite,Men's Hoop Earrings - Men's Earrings - Black Gold Hoop Earrings - Male Etsy Earrings - Earrings for Guys - Large Polished Hoop E190SB,13124,-.0799214436799228,46,.0391710355348285,5,4.7815,1977,-.1584186403042263,0,0,0,2010,153,.0603398218133593,1.5,-.4977520000536101,5410.009065224322,8388,13471
360JewelsElite,Conch Earring Triangle -  Gauge Earring - Ear Cartilage Piercing - Customization Available - 14g 16g 18g 20g pin - Single Earring E235,13124,-.0799214436799228,54,.0827883896967044,5,4.7815,1977,-.1584186403042263,0,0,0,2010,130,-.0756010268587422,1.5,-.4977520000536101,5410.009065224322,8388,13471
360JewelsElite,"16 gauge hoop earrings, 16 gauge cartilage earrings, men's hoop earrings, gauged earrings, 16 gauge hoop,  E140 16G",13124,-.0799214436799228,49,.055527543345532,5,4.78,1976,-.1586249385194866,0,0,0,2010,14,-.7612157419006457,1.5,-.4977520000536101,5410.009065224322,8388,13471
360JewelsElite,"16 gauge hexagon cartilage hoop earrings, 16G earrings, extra large cartilage conch hoop earrings, men's cartilage gauged, E250XL 16G",13124,-.0799214436799228,54,.0827883896967044,5,4.7815,1977,-.1584186403042263,0,0,0,2010,0,-.8439623454401858,1.5,-.4977520000536101,5410.009065224322,8388,13471
2sistershandcrafted,Sterling Silver Cube Earrings - Everyday Modern Geometric Squares,9327,-.2120880197623061,27,-.0644201805996267,4.5,4.6716,1308,-.2964321463133772,0,1,0,2011,468,1.922138401453011,4,-.0490808771134007,5410.009065224322,8388,13471
permanentbaggage,Leather Dangle Earrings - Minimalist Boho Style - Lightweight And Nickel Free - Available in Over 40 colors,9588,-.2030030905135565,17,-.1189418733019716,5,4.9133,1689,-.2178325262991971,1,0,1,2009,10,-.7848576286262285,4,-.0490808771134007,5410.009065224322,8388,13471
permanentbaggage,Leather And Brass Dangle Earrings - Modern and Edgy With a Hint of Boho Style - Available in 40 Colors,9588,-.2030030905135565,22.1,-.0911358079439382,5,4.9133,1689,-.2178325262991971,1,0,1,2009,5,-.8144099870332072,4,-.0490808771134007,5410.009065224322,8388,13471
lunahoo,"Bee stud earrings, tiny sterling studs, bee earrings, honey bee earrings, bumble bee earrings, bee jewelry, insect earrings, save the bees",9416,-.2089900936966405,19.950001,-.1028579697951048,5,4.9333,1473,-.2623929407954251,0,1,1,2009,21,-.7198424401308756,2,-.4080177754655682,5410.009065224322,8388,13471
jNicDesigns,Mangly Hoops - Choice of 6 sizes. Handmade. Hammered. Oxidized Sterling Silver Light Weight Hoop Earrings,11207,-.1466486826448764,29,-.0535158420591577,5,4.9967,4195,.2991508011431531,0,0,1,2006,9,-.7907681003076242,8.5,.7585271441789763,5410.009065224322,8388,13471
folditcreations,"Origami Flower Stud Earrings,Paper Anniversary Gift,Pink Flower Earring,Origami Jewelry,Rose Earring,Tiny Flower Studs,Pink Earrings",10582,-.1684037814206176,23.34,-.0843751192967499,5,4.9863,2131,-.1266487151541377,1,1,1,2008,9,-.7907681003076242,2,-.4080177754655682,5410.009065224322,8388,13471
fineheart,"Peridot Crystal Earrings, Green Earrings, Drop Earrings, Dangle Earrings, Wedding Bridesmaid Earrings, August Birthday Birthstone Jewelry",8396,-.2444944148986503,38,-.0044463186270474,5,4.9561,1863,-.1819366368439022,0,0,1,2009,14,-.7612157419006457,6.5,.3995902458268087,5410.009065224322,8388,13471
complexwish,Inu-Yasha earrings - Inu-Yasha,10677,-.165097006406705,11.99,-.1462572425937489,5,4.987,2712,-.0067894520878945,0,0,1,2010,2,-.8321414020773943,2,-.4080177754655682,5410.009065224322,8388,13471
ThePurpleRosebud,Daisy Earrings ~ 10+ colours to choose from,12280,-.1092995290666838,2.6500001,-.1971805018098771,5,4.7907,2180,-.1165401026063822,0,1,1,2013,4,-.8203204587146029,5.5,.220121796650725,5410.009065224322,8388,13471
StudioPickles,Tiny Stud Earrings - Rainbow Earrings - Hypoallerenic LBGT Jewellery - Pride Earrings,8723,-.2331121472191824,8.6000004,-.1647400930921038,5,4.9708,1356,-.2865298319808821,0,1,1,2014,56,-.5129759312820255,4,-.0490808771134007,5410.009065224322,8388,13471
SquirrelsNestJewelry,"Small Sterling Silver Open Hoop Minimalist Earrings, 1/2"" Simple Mini Arc Horseshoe Hoop, Tiny Dainty Mom Daughter Girlfriend Birthday Gift",12955,-.0858040223888832,20,-.1025853654912681,5,4.9803,3020,.0567503982122826,0,0,1,2015,6,-.8084995153518114,2,-.4080177754655682,5410.009065224322,8388,13471
Splurge,small hematite earrings. green jewelry. geometric jewellery. Canadian seller. 1 inch earrings.,11796,-.1261466775586178,29,-.0535158420591577,5,4.9079,2830,.0175537373128227,0,1,1,2009,4,-.8203204587146029,2,-.4080177754655682,5410.009065224322,8388,13471
Splurge,lapis earrings sterling silver. cobalt blue earring. lapis lazuli jewelry. 1 1/2” drop earrings. hypoallergenic jewellery.,11796,-.1261466775586178,38,-.0044463186270474,5,4.9079,2830,.0175537373128227,0,1,1,2009,9,-.7907681003076242,2,-.4080177754655682,5410.009065224322,8388,13471
SilverrockShop,"Set of  5 pairs of solid   925 Sterling silver hoop earrings  in sizes 10mm,,12mm,14mm,20mm,25mm",12694,-.0948889516376328,13.24,-.1394420310059558,5,4.7781,1146,-.3298524571855483,0,1,1,2017,2,-.8321414020773943,1.5,-.4977520000536101,5410.009065224322,8388,13471
RyanBeTryin,Rockabilly Earrings - Swallow Tattoo Earrings - Sparrow Studs - Retro Tattoo Earrings - Pin Up Style - Sparrow Earrings -Blue Bird Studs,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,1,2017,6,-.8084995153518114,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Custom Pet Earrings - Pet Jewelry - Cat Lover - Dog Earrings - Cat Earrings - Pets - Love my Dog - Cat Lady - Custom Pet Gift - Studs,12231,-.1110051288107019,16,-.1243940425722061,5,4.945,2371,-.077137143491662,0,0,1,2017,10,-.7848576286262285,6,.3098560212387669,5410.009065224322,8388,13471
RyanBeTryin,Biggie and Tupac Earrings - Stud Earrings - East Coast West Coast - 2pac Studs - Biggie Studs - Hip Hop Fashion - 90s Jewelry - 90s,12231,-.1110051288107019,10,-.157107058193613,5,4.945,2371,-.077137143491662,0,0,1,2017,26,-.6902900817238971,6,.3098560212387669,5410.009065224322,8388,13471
RuthRyanJewelry,Mountain earrings; stud earrings; gold or silver earrings; the mountains are calling; mountain jewelry,12018,-.1184192664734745,34,-.0262549957079853,5,4.8796,1666,-.2225773852501843,0,0,1,2015,22,-.7139319684494799,2.5,-.3182835508775263,5410.009065224322,8388,13471
RuthRyanJewelry,Gold Bar Earrings; Sterling Silver Bar Earrings; Stocking stuffer; Gold line earrings; Bar earrings; 14k gold filled square wire,12018,-.1184192664734745,15,-.1298462118424406,5,4.8796,1666,-.2225773852501843,0,0,1,2015,25,-.6962005534052927,2.5,-.3182835508775263,5410.009065224322,8388,13471
OneTribeJewelry,"Turquoise Stud Earrings, Turquoise Earrings Gold, Turquoise Studs Gold,  Hexagon Studs Earrings,  Turquoise Jewelry,Raw STone Earrings",10015,-.1881400070299701,27.200001,-.0633297425859048,5,4.8794,1717,-.2120561762719082,0,0,1,2012,6,-.8084995153518114,1.5,-.4977520000536101,5410.009065224322,8388,13471
NiOuiNinouche,Totoro earrings grey cute (fimo) HANDMADE clay geek manga Miyazaki Ghibli chibi my neighbour totoro realistic earrings small girls gift,10490,-.1716061319604068,10.58,-.1539448004328445,5,4.9776,1960,-.1619257099636516,0,1,1,2015,4,-.8203204587146029,1.5,-.4977520000536101,5410.009065224322,8388,13471
NiOuiNinouche,Color pencil earrings a pair couloris to asymmetrical choice or symmetrical gift idea for the mistress / ORIGINAL ATSEM,10490,-.1716061319604068,8.2299995,-.1667574002977331,5,4.9776,1962,-.161513113533131,0,1,1,2015,7,-.8025890436704157,1.5,-.4977520000536101,5410.009065224322,8388,13471
NamePersonalized,Name Earring - Personalized Earring - Personalized Jewelery - Valentine's gift - Custom Earrings - Name Ear Climber - Gold Earring - Persona,12298,-.1086729822219424,21.52,-.0942980657047067,4.5,4.4111,1102,-.3389295786570021,1,0,1,2017,22,-.7139319684494799,4,-.0490808771134007,5410.009065224322,8388,13471
NLMSilverAndStone,"Sale! Sterling Silver, Plumeria stud earrings, Plumeria earrings, Plumeria studs, Hawaiian earrings, Rose Gold Plumeria, Flower earring",8764,-.2316850127394938,26.5,-.067146265234744,5,4.9353,1164,-.3261390893108626,0,0,1,2016,12,-.7730366852634372,1.5,-.4977520000536101,5410.009065224322,8388,13471
NLMSilverAndStone,"Sale! Gold over Sterling Silver, Plumeria stud earrings, Plumeria earring, Plumeria studs, Gold Plumeria, Rose Gold Plumeria, Flower earring",8759,-.2318590535296997,26.5,-.067146265234744,5,4.935,1161,-.3267579839566435,0,0,1,2016,17,-.7434843268564585,1.5,-.4977520000536101,5410.009065224322,8388,13471
NLMSilverAndStone,"Gold over sterling silver, teeth stud earrings, Dental earrings, Molar earrings, dental gifts, dentist gift, tooth earrings, dental jewelry.",8764,-.2316850127394938,24.9,-.0758697381469567,5,4.9353,1164,-.3261390893108626,0,0,1,2016,31,-.6607377233169185,1.5,-.4977520000536101,5410.009065224322,8388,13471
MajaOlender,"Spiral Earrings - gold earrings, gold filled earrings, minimal earrings, minimalist earrings, spiral hoop earrings, double earrings",11223,-.1460917521162174,15.5,-.1271201272073233,5,4.8693,1688,-.2180388245144574,0,0,1,2012,2,-.8321414020773943,6,.3098560212387669,5410.009065224322,8388,13471
MajaOlender,"Small Threader Earrings - gold filled earrings, sterling silver earrings, minimalist earrings, minimal earrings, modern earrings",11217,-.1463006010644645,18,-.1134897040317371,5,4.8699,1688,-.2180388245144574,0,0,1,2012,4,-.8203204587146029,6,.3098560212387669,5410.009065224322,8388,13471
MaderaLane,Tiny Crescent Moon and Star Stud Earrings. Mix Matched Earring Set. Sterling Silver Posts. Boho Earring Studs. Gift Under 15. Minimalist,10521,-.17052707906113,19,-.1080375347615026,5,4.8972,1912,-.1718280242961467,0,0,1,2015,19,-.7316633834936671,4,-.0490808771134007,5410.009065224322,8388,13471
MadeInEngland63,A pair of pretty tibetan silver  dangly earrings.,8561,-.2387510688218546,3,-.1952722430852544,5,4.8549,1374,-.2828164641061964,0,1,1,2012,316,1.023746705880862,1,-.5874862246416519,5410.009065224322,8388,13471
MUKAstudio,Triangle Stud Earrings - Silver Stud Earrings - Geometric Stud Earrings - Silver Triangle post earrings - Double Triangle Earrings,12074,-.1164700096231681,33.73,-.0277270839067537,5,4.9386,1573,-.2417631192693936,0,1,1,2015,4,-.8203204587146029,3.5,-.1388151017014425,5410.009065224322,8388,13471
MUKAstudio,Ear Climber - Ear Crawler - Ear Cuff - Silver Ear Climber - Hammered Ear Climber - Hammered Earrings,12069,-.116644050413374,21.16,-.0962608499697311,5,4.9386,1573,-.2417631192693936,0,1,1,2015,2,-.8321414020773943,3.5,-.1388151017014425,5410.009065224322,8388,13471
MUKAstudio,Circle Stud Earrings - Silver or Gold Hoop Earrings - Hammered Circle Stud Earrings - Small Stud Earrings - Dimple Silver Circle Earrings,12074,-.1164700096231681,31.09,-.0421208074524327,5,4.9386,1573,-.2417631192693936,0,1,1,2015,5,-.8144099870332072,3.5,-.1388151017014425,5410.009065224322,8388,13471
MUKAstudio,Circle Stud Earrings - Hoop Earrings - Silver or gold Stud Earrings - Dash Hammered Circle Post Earrings - Small Stud Earring,12076,-.1164003933070857,31.09,-.0421208074524327,5,4.9386,1573,-.2417631192693936,0,1,1,2015,14,-.7612157419006457,3.5,-.1388151017014425,5410.009065224322,8388,13471
LittleEnglishJewelry,"Jade Earrings, Jade Earrings Gold, Gifts for Women, UK Etsy, Jade Jewellery, Bridesmaid Gifts, Jade Earrings Dangle, Gift Ideas, Gemstone",13097,-.0808612639470348,20,-.1025853654912681,5,4.8675,1385,-.2805471837383329,0,1,1,2012,7,-.8025890436704157,1.5,-.4977520000536101,5410.009065224322,8388,13471
LinaColors,Sea foam sea glass earrings lever back earrings leverback sterling silver earrings sea glass jewelry dangle earrings wire wrapped earrings,9727,-.1981647565458317,16,-.1243940425722061,5,4.9586,2023,-.1489289224022518,0,0,1,2013,1,-.8380518737587901,4,-.0490808771134007,5410.009065224322,8388,13471
LeoBTinyHoops,Tiny Hoop Earrings Pair/ Small Hoop Earrings/ Thin Hoop Earrings/ Silver Hoops/ Tiny Gold Hoops/ Ear Huggers/ Cartilage Earrings/ Rose Gold,10457,-.1727548011757659,7.8899999,-.1686111360817509,5,4.8683,1231,-.3123171088884215,1,0,1,2017,0,-.8439623454401858,4,-.0490808771134007,5410.009065224322,8388,13471
JuiceboxJewels,MAGNETIC 8 mm Clear Faceted Glass Crystal Rhinestone Stud Fake Non-Pierced Earrings 1 Pair #M151,10510,-.170909968799583,3.99,-.1898745954557263,5,4.8648,1242,-.310047828520558,0,0,1,2015,22,-.7139319684494799,2,-.4080177754655682,5410.009065224322,8388,13471
JewelrySavingLives,"Raw emerald earrings, square rough deep green emerald studs, natural emerald earrings in prong setting, genuine emerald studs",13176,-.0781114194617811,67.5,.15639267484487,5,4.8494,1995,-.1547052724295406,1,0,1,2015,4,-.8203204587146029,3,-.2285493262894844,5410.009065224322,8388,13471
JewelryMadebyMaggie,Sterling Silver Hoop earrings - available in All silver or as Mixed Metal Hoops - Medium sized hoop earrings,9466,-.2072496857945812,25,-.0753245191400957,5,4.9561,1804,-.1941082315442608,0,0,1,2009,2,-.8321414020773943,3.5,-.1388151017014425,5410.009065224322,8388,13471
JewelleryForWorld,Mint Succulent Earrings. Succulent stud earrings. Gift under 25. Polymer clay jewelry. Flower studs. Plant Earrings Post. Succulent Jewelry,9210,-.2161605742531249,18,-.1134897040317371,5,4.9082,2320,-.0876583524699381,0,1,1,2014,33,-.648916779954127,2,-.4080177754655682,5410.009065224322,8388,13471
JessicasBridal,Tiny Swarovski Pearl Stud Earrings Sterling/Gold Filled Swarovski Pearl Studs Pearl Flower Girl Earrings Flower Girl Gift,11954,-.1206469885881104,14,-.135298381112675,5,4.9415,3336,.1219406342345422,1,0,1,2013,0,-.8439623454401858,10.5,1.117464042531144,5410.009065224322,8388,13471
HickoryHillGems,"5mm CZ Magnetic Studs STERLING SILVER Swarovski Zirconia Non-pierced Magnetic Earrings, .50 Carat Clear Simulated Diamond Gemstone Clip On",9348,-.2113570484434412,19.719999,-.1041119766306413,5,4.9071,1490,-.2588858711359998,0,0,1,2013,23,-.7080214967680842,2,-.4080177754655682,5410.009065224322,8388,13471
HarshandSweet,"Small cartilage hoop, silver daith earring, piercing earring, single helix earring, sterling silver earing, conch jewelry 20, 18, 16 gauge",10623,-.166976646940929,10.58,-.1539448004328445,5,4.9041,1542,-.2481583639424634,0,1,1,2014,1,-.8380518737587901,2,-.4080177754655682,5410.009065224322,8388,13471
EmelyRoseBoutique,crescent moon earrings,11159,-.1483194742308533,5,-.1843679045447854,5,4.777,3085,.0701597822042031,0,0,1,2011,20,-.7257529118122714,7,.4893244704148506,5410.009065224322,8388,13471
CustomPiecesEU,Beautiful laser cut wooden Afro silhouette earrings Africa earring deep mahogany,10915,-.1568126647929027,7.29,-.1718824371239322,5,4.8069,1462,-.2646622211632886,1,1,1,2013,258,.6809393483599099,2,-.4080177754655682,5410.009065224322,8388,13471
Bluebirdieshop,Nightmare before Christmas earrings Sally and Jack skellington earrings Disney jewelry Halloween earrings  Disney gifts Tim Burton jewelry,10462,-.1725807603855599,9.9200001,-.1575432313192642,5,4.9674,2406,-.069916705957551,0,1,1,2017,2,-.8321414020773943,1.5,-.4977520000536101,5410.009065224322,8388,13471
Blissaria,"Moroccan Dangle Earrings Gold, Birthday Gift for Women, Tiny Gold Earrings UK, Handmade Jewelry Gift for Her, Blissaria",13178,-.0780418031456988,33,-.0317071649782198,5,4.8608,2263,-.0994173507397761,0,1,1,2015,4,-.8203204587146029,1.5,-.4977520000536101,5410.009065224322,8388,13471
Blissaria,"Hammered Gold Earrings, Small Gold Disc Earrings UK, Tiny Gold Dot Earrings, Minimalist Jewelry Beautiful Gift for Her by Blissaria",13178,-.0780418031456988,29,-.0535158420591577,5,4.8608,2263,-.0994173507397761,0,1,1,2015,2,-.8321414020773943,1.5,-.4977520000536101,5410.009065224322,8388,13471
Blissaria,Celtic Knot Earrings Silver Dangle Earrings Delicate Earrings Jewelry Gift Sterling Silver Celtic Earrings Dainty Dangle Earrings,13178,-.0780418031456988,25,-.0753245191400957,5,4.8608,2263,-.0994173507397761,0,1,1,2015,11,-.7789471569448329,1.5,-.4977520000536101,5410.009065224322,8388,13471
BellaBoutiqueCrafts,"Rose Gold Stud Earrings, Rose Gold Earrings, Rose Gold Druzy Earrings, Rose Gold Bridesmaid Earrings, Rose Gold Posts, Rose Gold Jewelry",9477,-.2068667960561282,8.9899998,-.1626137504044523,5,4.8602,1769,-.2013286690783718,0,0,1,2013,1,-.8380518737587901,4,-.0490808771134007,5410.009065224322,8388,13471
